WavPath,Predicted,Actual
MIDI2WAV/random_notes_424.wav,A5 A5 A5 A5,<|MIDI|> F5 A1 B1 D#5 G3 <|/MIDI|>
MIDI2WAV/random_notes_425.wav,A5 A5 A5 A5,<|MIDI|> F#1 F4 B7 D6 F#4 <|/MIDI|>
MIDI2WAV/random_notes_426.wav,A5 A5 A5 A5,<|MIDI|> C#2 D#4 A5 C3 D7 <|/MIDI|>
MIDI2WAV/random_notes_427.wav,A5 A5 A5 A5,<|MIDI|> D2 D6 F4 D1 G#3 <|/MIDI|>
MIDI2WAV/random_notes_428.wav,A5 A5 A5 A5,<|MIDI|> G#4 A0 E7 A2 G#6 <|/MIDI|>
MIDI2WAV/random_notes_429.wav,A5 A5 A5 A5,<|MIDI|> A0 B3 B6 E4 G2 <|/MIDI|>
MIDI2WAV/random_notes_430.wav,A5 A5 A5 A5,<|MIDI|> A6 F#2 A7 B5 G4 <|/MIDI|>
MIDI2WAV/random_notes_431.wav,A5 A5 A5 A5,<|MIDI|> C4 A6 G#3 F#6 F5 <|/MIDI|>
MIDI2WAV/random_notes_432.wav,A5 A5 A5 A5,<|MIDI|> B7 F6 C#1 F#2 F#4 <|/MIDI|>
MIDI2WAV/random_notes_433.wav,A5 A5 A5 A5,<|MIDI|> G#7 G5 A#2 D5 G4 <|/MIDI|>
MIDI2WAV/random_notes_434.wav,A5 A5 A5 A5,<|MIDI|> F#4 A#0 F#6 D2 D#6 <|/MIDI|>
MIDI2WAV/random_notes_435.wav,A1 A1 A5 A5,<|MIDI|> E2 D#1 D3 D3 F7 <|/MIDI|>
MIDI2WAV/random_notes_436.wav,A5 A5 A5 A5,<|MIDI|> A#0 G4 F#5 A2 F#1 <|/MIDI|>
MIDI2WAV/random_notes_437.wav,A5 A5 A5 A5,<|MIDI|> D2 F7 F#2 C#2 D#5 <|/MIDI|>
MIDI2WAV/random_notes_438.wav,A5 A5 A5 A5,<|MIDI|> C4 F4 C3 G#5 G7 <|/MIDI|>
MIDI2WAV/random_notes_439.wav,A5 A5 A5 A5,<|MIDI|> E3 A#2 G5 D4 G#1 <|/MIDI|>
MIDI2WAV/random_notes_440.wav,A5 A5 A5 A5,<|MIDI|> G#4 D#7 F3 C#6 G5 <|/MIDI|>
MIDI2WAV/random_notes_441.wav,A5 A5 A5 A5,<|MIDI|> B3 E7 C5 G7 A#0 <|/MIDI|>
MIDI2WAV/random_notes_442.wav,A5 A5 A5 A5,<|MIDI|> G#3 C#5 F2 D#1 F#6 <|/MIDI|>
MIDI2WAV/random_notes_443.wav,A5 A5 A5 A5,<|MIDI|> G#1 D2 B4 F#5 A0 <|/MIDI|>
MIDI2WAV/random_notes_444.wav,A5 A5 A5 A5,<|MIDI|> E6 D#6 D2 A#5 F#4 <|/MIDI|>
MIDI2WAV/random_notes_445.wav,A5 A5 A5 A5,<|MIDI|> C#5 E6 D#4 D1 C7 <|/MIDI|>
MIDI2WAV/random_notes_446.wav,A5 A5 A5 A5,<|MIDI|> D#2 D1 E6 B4 F1 <|/MIDI|>
MIDI2WAV/random_notes_447.wav,A5 A5 A5 A5,<|MIDI|> D#4 G5 F2 C#4 A#6 <|/MIDI|>
MIDI2WAV/random_notes_448.wav,A5 A5 A5 A5,<|MIDI|> D1 D#6 D3 C7 A4 <|/MIDI|>
MIDI2WAV/random_notes_449.wav,A5 A5 A5 A5,<|MIDI|> A#1 A5 G#2 D#5 G#4 <|/MIDI|>
MIDI2WAV/random_notes_450.wav,A5 A5 A5 A5,<|MIDI|> E6 A5 B3 C#1 A6 <|/MIDI|>
MIDI2WAV/random_notes_451.wav,A5 A5 A5 A5,<|MIDI|> C#1 C8 F5 E3 D#2 <|/MIDI|>
MIDI2WAV/random_notes_452.wav,A5 A5 A5 A5,<|MIDI|> C7 G#4 A#0 F#4 G1 <|/MIDI|>
MIDI2WAV/random_notes_453.wav,A5 A5 A5 A5,<|MIDI|> A3 A#4 D4 E4 G#2 <|/MIDI|>
MIDI2WAV/random_notes_454.wav,A1 A1 A1 A2,<|MIDI|> B0 A#0 C7 A#6 C1 <|/MIDI|>
MIDI2WAV/random_notes_455.wav,A5 A5 A5 A5,<|MIDI|> G1 G#3 B1 G3 F#6 <|/MIDI|>
MIDI2WAV/random_notes_456.wav,A5 A5 A5 A5,<|MIDI|> A6 E4 F4 D#1 G3 <|/MIDI|>
MIDI2WAV/random_notes_457.wav,A5 A5 A5 A5,<|MIDI|> C#2 A#4 E6 A#0 C2 <|/MIDI|>
MIDI2WAV/random_notes_458.wav,A5 A5 A5 A5,<|MIDI|> G5 A3 C6 G#4 A#4 <|/MIDI|>
MIDI2WAV/random_notes_459.wav,A5 A5 A5 A5,<|MIDI|> E6 E6 D#5 D#1 E3 <|/MIDI|>
MIDI2WAV/random_notes_460.wav,A5 A5 A5 A5,<|MIDI|> D#2 F#2 D#5 C3 C4 <|/MIDI|>
MIDI2WAV/random_notes_461.wav,A5 A5 A5 A5,<|MIDI|> C3 E6 C4 A1 G2 <|/MIDI|>
MIDI2WAV/random_notes_462.wav,A1 A1 A1 A2,<|MIDI|> G1 G#3 G3 A3 F#7 <|/MIDI|>
MIDI2WAV/random_notes_463.wav,A5 A5 A5 A5,<|MIDI|> A#3 A5 C#3 D#4 F3 <|/MIDI|>
MIDI2WAV/random_notes_464.wav,A5 A5 A5 A5,<|MIDI|> C4 A#1 F5 D7 E7 <|/MIDI|>
MIDI2WAV/random_notes_465.wav,A5 A5 A5 A5,<|MIDI|> B4 A#6 F#2 D1 D#7 <|/MIDI|>
MIDI2WAV/random_notes_466.wav,A5 A5 A5 A5,<|MIDI|> B3 B7 D#1 D#5 E4 <|/MIDI|>
MIDI2WAV/random_notes_467.wav,A5 A5 A5 A5,<|MIDI|> E6 B2 A2 D#7 C7 <|/MIDI|>
MIDI2WAV/random_notes_468.wav,A5 A5 A5 A5,<|MIDI|> G#5 D2 B0 F7 B3 <|/MIDI|>
MIDI2WAV/random_notes_469.wav,A5 A5 A5 A5,<|MIDI|> G#5 A2 B5 F6 A1 <|/MIDI|>
MIDI2WAV/random_notes_470.wav,A5 A5 A5 A5,<|MIDI|> C4 C6 E2 A#6 D#2 <|/MIDI|>
MIDI2WAV/random_notes_471.wav,A5 A5 A5 A5,<|MIDI|> F6 B0 F#1 F#6 E4 <|/MIDI|>
MIDI2WAV/random_notes_472.wav,A5 A5 A5 A5,<|MIDI|> C#5 F2 G4 D4 B3 <|/MIDI|>
MIDI2WAV/random_notes_473.wav,A5 A5 A5 A5,<|MIDI|> D#2 A3 A0 A1 D6 <|/MIDI|>
MIDI2WAV/random_notes_474.wav,A5 A5 A5 A5,<|MIDI|> D#3 C4 F1 F#2 F4 <|/MIDI|>
MIDI2WAV/random_notes_475.wav,A5 A5 A5 A5,<|MIDI|> A#4 F#2 G#7 D4 B3 <|/MIDI|>
MIDI2WAV/random_notes_476.wav,A1 A1 A5 A5,<|MIDI|> F#1 G1 B5 C2 A6 <|/MIDI|>
MIDI2WAV/random_notes_477.wav,A5 A5 A5 A5,<|MIDI|> G#6 A#7 A#3 F#2 A#2 <|/MIDI|>
MIDI2WAV/random_notes_478.wav,A5 A5 A5 A5,<|MIDI|> A#3 C5 F#4 D5 C#3 <|/MIDI|>
MIDI2WAV/random_notes_479.wav,A1 A1 A1 A2,<|MIDI|> D#2 E1 G7 B2 A2 <|/MIDI|>
MIDI2WAV/random_notes_480.wav,A5 A5 A5 A5,<|MIDI|> F7 A6 B2 A#2 A#2 <|/MIDI|>
MIDI2WAV/random_notes_481.wav,A5 A5 A5 A5,<|MIDI|> D1 G#7 G2 G1 E5 <|/MIDI|>
MIDI2WAV/random_notes_482.wav,A1 A1 A1 A2,<|MIDI|> C3 C1 D#2 A#1 E3 <|/MIDI|>
MIDI2WAV/random_notes_483.wav,A1 A1 A5 A5,<|MIDI|> B0 C#3 D#1 E3 A#3 <|/MIDI|>
MIDI2WAV/random_notes_484.wav,A5 A5 A5 A5,<|MIDI|> A0 C6 D#5 F#7 F#1 <|/MIDI|>
MIDI2WAV/random_notes_485.wav,A5 A5 A5 A5,<|MIDI|> G1 C#5 E2 D5 D#7 <|/MIDI|>
MIDI2WAV/random_notes_486.wav,A5 A5 A5 A5,<|MIDI|> G#6 E3 D7 A#2 A#7 <|/MIDI|>
MIDI2WAV/random_notes_487.wav,A1 A1 A5 A5,<|MIDI|> C1 F7 F#1 C2 B4 <|/MIDI|>
MIDI2WAV/random_notes_488.wav,A1 A1 A1 A2,<|MIDI|> A#1 G3 C#3 C1 A6 <|/MIDI|>
MIDI2WAV/random_notes_489.wav,A5 A5 A5 A5,<|MIDI|> A4 F#1 D6 B1 D2 <|/MIDI|>
MIDI2WAV/random_notes_490.wav,A5 A5 A5 A5,<|MIDI|> B1 E1 G#1 A#3 D#6 <|/MIDI|>
MIDI2WAV/random_notes_491.wav,A5 A5 A5 A5,<|MIDI|> B7 F5 B5 D1 D6 <|/MIDI|>
MIDI2WAV/random_notes_492.wav,A5 A5 A5 A5,<|MIDI|> B5 F3 B6 A4 B7 <|/MIDI|>
MIDI2WAV/random_notes_493.wav,A5 A5 A5 A5,<|MIDI|> F4 C#6 G4 G2 G7 <|/MIDI|>
MIDI2WAV/random_notes_494.wav,A5 A5 A5 A5,<|MIDI|> A#3 F#2 F3 C7 D#6 <|/MIDI|>
MIDI2WAV/random_notes_495.wav,A5 A5 A5 A5,<|MIDI|> B0 D#6 G#1 D6 D6 <|/MIDI|>
MIDI2WAV/random_notes_496.wav,A5 A5 A5 A5,<|MIDI|> B4 D#4 F#5 C2 F#3 <|/MIDI|>
MIDI2WAV/random_notes_497.wav,A5 A5 A5 A5,<|MIDI|> D5 B3 D4 G#6 G#1 <|/MIDI|>
MIDI2WAV/random_notes_498.wav,A5 A5 A5 A5,<|MIDI|> G#2 D#5 F#7 E4 F#3 <|/MIDI|>
MIDI2WAV/random_notes_499.wav,A5 A5 A5 A5,<|MIDI|> A#6 E1 A#7 F7 G#4 <|/MIDI|>
MIDI2WAV/random_notes_500.wav,A5 A5 A5 A5,<|MIDI|> A#5 E5 D5 A5 A#7 <|/MIDI|>
MIDI2WAV/random_notes_501.wav,A5 A5 A5 A5,<|MIDI|> E2 E3 A#0 D#3 F7 <|/MIDI|>
MIDI2WAV/random_notes_502.wav,A5 A5 A5 A5,<|MIDI|> F#2 F4 D4 G#1 B1 <|/MIDI|>
MIDI2WAV/random_notes_503.wav,A5 A5 A5 A5,<|MIDI|> F2 F#3 B6 C7 D#1 <|/MIDI|>
MIDI2WAV/random_notes_504.wav,A5 A5 A5 A5,<|MIDI|> B7 G#6 E5 G#6 F7 <|/MIDI|>
MIDI2WAV/random_notes_505.wav,A5 A5 A5 A5,<|MIDI|> G#4 E4 A6 B1 D4 <|/MIDI|>
MIDI2WAV/random_notes_506.wav,A5 A5 A5 A5,<|MIDI|> B5 E1 A6 A4 D6 <|/MIDI|>
MIDI2WAV/random_notes_507.wav,A5 A5 A5 A5,<|MIDI|> A#7 G2 D#3 F6 A#4 <|/MIDI|>
MIDI2WAV/random_notes_508.wav,A5 A5 A5 A5,<|MIDI|> A4 G1 C5 G#7 G#6 <|/MIDI|>
MIDI2WAV/random_notes_509.wav,A5 A5 A5 A5,<|MIDI|> B7 D7 F1 E5 D5 <|/MIDI|>
MIDI2WAV/random_notes_510.wav,A5 A5 A5 A5,<|MIDI|> A0 F#2 A#0 D7 E6 <|/MIDI|>
MIDI2WAV/random_notes_511.wav,A5 A5 A5 A5,<|MIDI|> D#6 A#2 D#3 C#4 F6 <|/MIDI|>
MIDI2WAV/random_notes_512.wav,A5 A5 A5 A5,<|MIDI|> B0 C4 D#3 C#7 D2 <|/MIDI|>
MIDI2WAV/random_notes_513.wav,A5 A5 A5 A5,<|MIDI|> E1 B6 C5 A#3 F4 <|/MIDI|>
MIDI2WAV/random_notes_514.wav,A5 A5 A5 A5,<|MIDI|> F#7 D6 G#1 D2 D#2 <|/MIDI|>
MIDI2WAV/random_notes_515.wav,A5 A5 A5 A5,<|MIDI|> F#6 G#6 F#5 G#3 F3 <|/MIDI|>
MIDI2WAV/random_notes_516.wav,A5 A5 A5 A5,<|MIDI|> E3 F7 C#1 B1 C3 <|/MIDI|>
MIDI2WAV/random_notes_517.wav,A1 A1 A1 A2,<|MIDI|> B0 D3 D3 B3 F#1 <|/MIDI|>
MIDI2WAV/random_notes_518.wav,A5 A5 A5 A5,<|MIDI|> G#5 D7 F2 G3 E3 <|/MIDI|>
MIDI2WAV/random_notes_519.wav,A5 A5 A5 A5,<|MIDI|> E7 A3 C3 F5 B2 <|/MIDI|>
MIDI2WAV/random_notes_520.wav,A5 A5 A5 A5,<|MIDI|> D#3 F#4 B3 A#0 A#0 <|/MIDI|>
MIDI2WAV/random_notes_521.wav,A5 A5 A5 A5,<|MIDI|> F#7 A4 B6 F#1 F#6 <|/MIDI|>
MIDI2WAV/random_notes_522.wav,A5 A5 A5 A5,<|MIDI|> A5 B5 C#1 C#6 E1 <|/MIDI|>
MIDI2WAV/random_notes_523.wav,A5 A5 A5 A5,<|MIDI|> C2 F#4 D#4 A6 D#7 <|/MIDI|>
MIDI2WAV/random_notes_524.wav,A5 A5 A5 A5,<|MIDI|> F7 E7 A#2 A#5 G5 <|/MIDI|>
MIDI2WAV/random_notes_525.wav,A1 A1 A1 A2,<|MIDI|> F#1 F#3 F#1 F#2 A2 <|/MIDI|>
MIDI2WAV/random_notes_526.wav,A5 A5 A5 A5,<|MIDI|> D#6 D5 C7 C5 A#1 <|/MIDI|>
MIDI2WAV/random_notes_527.wav,A5 A5 A5 A5,<|MIDI|> E6 A5 G6 F#2 G4 <|/MIDI|>
MIDI2WAV/random_notes_528.wav,A5 A5 A5 A5,<|MIDI|> F#6 B7 G#4 G#3 G7 <|/MIDI|>
MIDI2WAV/random_notes_529.wav,A5 A5 A5 A5,<|MIDI|> A6 C#1 F#1 D6 D1 <|/MIDI|>
MIDI2WAV/random_notes_530.wav,A5 A5 A5 A5,<|MIDI|> F6 C5 B3 A#0 D3 <|/MIDI|>
MIDI2WAV/random_notes_531.wav,A5 A5 A5 A5,<|MIDI|> G2 E5 D7 D3 F#7 <|/MIDI|>
MIDI2WAV/random_notes_532.wav,A5 A5 A5 A5,<|MIDI|> F#2 C5 D3 G1 A1 <|/MIDI|>
MIDI2WAV/random_notes_533.wav,A5 A5 A5 A5,<|MIDI|> D#1 C#5 D7 G#4 F5 <|/MIDI|>
MIDI2WAV/random_notes_534.wav,A5 A5 A5 A5,<|MIDI|> G7 B4 A1 G#1 B6 <|/MIDI|>
MIDI2WAV/random_notes_535.wav,A5 A5 A5 A5,<|MIDI|> A7 A5 B1 G1 A#5 <|/MIDI|>
MIDI2WAV/random_notes_536.wav,A5 A5 A5 A5,<|MIDI|> G1 E4 C5 F5 G1 <|/MIDI|>
MIDI2WAV/random_notes_537.wav,A5 A5 A5 A5,<|MIDI|> F7 C8 G#4 F#3 F#4 <|/MIDI|>
MIDI2WAV/random_notes_538.wav,A5 A5 A5 A5,<|MIDI|> A5 C5 F#3 E4 F7 <|/MIDI|>
MIDI2WAV/random_notes_539.wav,A5 A5 A5 A5,<|MIDI|> G#2 C1 D6 B4 C5 <|/MIDI|>
MIDI2WAV/random_notes_540.wav,A5 A5 A5 A5,<|MIDI|> C5 G6 C1 D#5 B7 <|/MIDI|>
MIDI2WAV/random_notes_541.wav,A5 A5 A5 A5,<|MIDI|> B6 A0 A6 A#3 C#5 <|/MIDI|>
MIDI2WAV/random_notes_542.wav,A5 A5 A5 A5,<|MIDI|> E5 A#2 F2 G#3 D2 <|/MIDI|>
MIDI2WAV/random_notes_543.wav,A5 A5 A5 A5,<|MIDI|> C3 A#3 G#4 G3 A3 <|/MIDI|>
MIDI2WAV/random_notes_544.wav,A5 A5 A5 A5,<|MIDI|> B4 A7 A5 D#3 F6 <|/MIDI|>
MIDI2WAV/random_notes_545.wav,A5 A5 A5 A5,<|MIDI|> D#2 D1 G3 G5 A#2 <|/MIDI|>
MIDI2WAV/random_notes_546.wav,A5 A5 A5 A5,<|MIDI|> G1 E3 F5 A#0 B5 <|/MIDI|>
MIDI2WAV/random_notes_547.wav,A5 A5 A5 A5,<|MIDI|> G6 B1 A4 G#4 B3 <|/MIDI|>
MIDI2WAV/random_notes_548.wav,A5 A5 A5 A5 A5,<|MIDI|> D4 F4 D4 F#5 F6 <|/MIDI|>
MIDI2WAV/random_notes_549.wav,A5 A5 A5 A5,<|MIDI|> D1 A#3 F#1 D5 F3 <|/MIDI|>
MIDI2WAV/random_notes_550.wav,A1 A1 A5 A5,<|MIDI|> C1 D3 G6 A#1 A#3 <|/MIDI|>
MIDI2WAV/random_notes_551.wav,A5 A5 A5 A5,<|MIDI|> C8 B2 A#6 G#5 F#1 <|/MIDI|>
MIDI2WAV/random_notes_552.wav,A5 A5 A5 A5,<|MIDI|> A7 A#6 B5 A3 B5 <|/MIDI|>
MIDI2WAV/random_notes_553.wav,A1 A1 A1 A2,<|MIDI|> C#2 B1 D6 G#6 D2 <|/MIDI|>
MIDI2WAV/random_notes_554.wav,A5 A5 A5 A5,<|MIDI|> G#4 B0 F#2 A2 E2 <|/MIDI|>
MIDI2WAV/random_notes_555.wav,A5 A5 A5 A5,<|MIDI|> D2 G5 G#2 D#2 C7 <|/MIDI|>
MIDI2WAV/random_notes_556.wav,A5 A5 A5 A5,<|MIDI|> F6 F6 C1 A5 C7 <|/MIDI|>
MIDI2WAV/random_notes_557.wav,A5 A5 A5 A5,<|MIDI|> F3 E2 D2 B7 D6 <|/MIDI|>
MIDI2WAV/random_notes_558.wav,A5 A5 A5 A5,<|MIDI|> F3 E6 G6 D#2 C6 <|/MIDI|>
MIDI2WAV/random_notes_559.wav,A1 A1 A5 A5,<|MIDI|> D2 F#3 C#6 D2 A#0 <|/MIDI|>
MIDI2WAV/random_notes_560.wav,A5 A5 A5 A5,<|MIDI|> G7 B5 D#2 E6 D1 <|/MIDI|>
MIDI2WAV/random_notes_561.wav,A5 A5 A5 A5,<|MIDI|> D#6 E7 F#5 G#6 D6 <|/MIDI|>
MIDI2WAV/random_notes_562.wav,A5 A5 A5 A5,<|MIDI|> F5 G#2 E7 D#1 B3 <|/MIDI|>
MIDI2WAV/random_notes_563.wav,A5 A5 A5 A5,<|MIDI|> F#1 C#5 E7 D#4 E2 <|/MIDI|>
MIDI2WAV/random_notes_564.wav,A5 A5 A5 A5,<|MIDI|> A6 F#3 F#7 F6 D#6 <|/MIDI|>
MIDI2WAV/random_notes_565.wav,A5 A5 A5 A5,<|MIDI|> G3 A#4 A#6 E5 E1 <|/MIDI|>
MIDI2WAV/random_notes_566.wav,A5 A5 A5 A5,<|MIDI|> A6 A4 F#7 G6 C8 <|/MIDI|>
MIDI2WAV/random_notes_567.wav,A5 A5 A5 A5,<|MIDI|> C#3 C2 A4 D#1 C3 <|/MIDI|>
MIDI2WAV/random_notes_568.wav,A5 A5 A5 A5,<|MIDI|> C8 E2 A#2 C#7 A4 <|/MIDI|>
MIDI2WAV/random_notes_569.wav,A1 A1 A1 A2,<|MIDI|> A1 C#1 A7 C#3 A7 <|/MIDI|>
MIDI2WAV/random_notes_570.wav,A1 A1 A5 A5,<|MIDI|> B2 A#7 D#3 D2 G1 <|/MIDI|>
MIDI2WAV/random_notes_571.wav,A5 A5 A5 A5,<|MIDI|> E2 E4 F#6 B2 D1 <|/MIDI|>
MIDI2WAV/random_notes_572.wav,A5 A5 A5 A5,<|MIDI|> F#7 A6 C#3 A4 A#3 <|/MIDI|>
MIDI2WAV/random_notes_573.wav,A5 A5 A5 A5,<|MIDI|> D#6 F7 B5 D2 A#0 <|/MIDI|>
MIDI2WAV/random_notes_574.wav,A5 A5 A5 A5 A5,<|MIDI|> D#7 G#3 C4 D#5 A0 <|/MIDI|>
MIDI2WAV/random_notes_575.wav,A5 A5 A5 A5,<|MIDI|> E5 A#4 D4 A5 G7 <|/MIDI|>
MIDI2WAV/random_notes_576.wav,A1 A1 A1 A2,<|MIDI|> D2 G#1 C3 F3 A#1 <|/MIDI|>
MIDI2WAV/random_notes_577.wav,A5 A5 A5 A5,<|MIDI|> C7 E4 A#2 F6 D6 <|/MIDI|>
MIDI2WAV/random_notes_578.wav,A5 A5 A5 A5,<|MIDI|> F6 E6 A#7 A#1 G1 <|/MIDI|>
MIDI2WAV/random_notes_579.wav,A5 A5 A5 A5,<|MIDI|> A#6 F#6 E7 G3 G#3 <|/MIDI|>
MIDI2WAV/random_notes_580.wav,A5 A5 A5 A5,<|MIDI|> C7 A#2 C#4 G#5 A#7 <|/MIDI|>
MIDI2WAV/random_notes_581.wav,A5 A5 A5 A5,<|MIDI|> D#3 G#5 G2 A5 A#6 <|/MIDI|>
MIDI2WAV/random_notes_582.wav,A5 A5 A5 A5,<|MIDI|> C8 C#3 F#1 B4 A#5 <|/MIDI|>
MIDI2WAV/random_notes_583.wav,A5 A5 A5 A5,<|MIDI|> C#7 F#3 G1 G#1 A7 <|/MIDI|>
MIDI2WAV/random_notes_584.wav,A5 A5 A5 A5,<|MIDI|> D#6 F6 G6 C#5 B0 <|/MIDI|>
MIDI2WAV/random_notes_585.wav,A5 A5 A5 A5,<|MIDI|> B2 F2 A3 C#4 G6 <|/MIDI|>
MIDI2WAV/random_notes_586.wav,A5 A5 A5 A5,<|MIDI|> G7 B2 A#6 C7 C6 <|/MIDI|>
MIDI2WAV/random_notes_587.wav,A5 A5 A5 A5,<|MIDI|> E6 E4 F#6 E5 D#7 <|/MIDI|>
MIDI2WAV/random_notes_588.wav,A5 A5 A5 A5,<|MIDI|> C1 A#2 A#5 F#5 A#0 <|/MIDI|>
MIDI2WAV/random_notes_589.wav,A5 A5 A5 A5,<|MIDI|> F4 E3 G#4 B0 G6 <|/MIDI|>
MIDI2WAV/random_notes_590.wav,A5 A5 A5 A5,<|MIDI|> B4 B0 A#7 A3 F6 <|/MIDI|>
MIDI2WAV/random_notes_591.wav,A3 A5 A5 A5,<|MIDI|> B1 G#1 C#7 A#2 B3 <|/MIDI|>
MIDI2WAV/random_notes_592.wav,A5 A5 A5 A5,<|MIDI|> C#6 E7 C1 G#6 E2 <|/MIDI|>
MIDI2WAV/random_notes_593.wav,A5 A5 A5 A5,<|MIDI|> D6 A#1 G1 C7 D6 <|/MIDI|>
MIDI2WAV/random_notes_594.wav,A5 A5 A5 A5,<|MIDI|> G3 A#1 D#4 C8 C#4 <|/MIDI|>
MIDI2WAV/random_notes_595.wav,A5 A5 A5 A5,<|MIDI|> B5 F#1 D7 G2 G#3 <|/MIDI|>
MIDI2WAV/random_notes_596.wav,A5 A5 A5 A5,<|MIDI|> A#1 G5 C2 A#4 D3 <|/MIDI|>
MIDI2WAV/random_notes_597.wav,A5 A5 A5 A5,<|MIDI|> D#4 E1 F7 E6 D4 <|/MIDI|>
MIDI2WAV/random_notes_598.wav,A5 A5 A5 A5,<|MIDI|> C2 F4 E5 D#7 G1 <|/MIDI|>
MIDI2WAV/random_notes_599.wav,A3 A5 A5 A5,<|MIDI|> G#3 C#2 F3 G#3 D3 <|/MIDI|>
MIDI2WAV/random_notes_600.wav,A5 A5 A5 A5,<|MIDI|> C4 C#4 A6 F7 F#7 <|/MIDI|>
MIDI2WAV/random_notes_601.wav,A5 A5 A5 A5,<|MIDI|> F5 F1 G6 C8 F#2 <|/MIDI|>
MIDI2WAV/random_notes_602.wav,A5 A5 A5 A5,<|MIDI|> A1 G#1 D7 F5 C2 <|/MIDI|>
MIDI2WAV/random_notes_603.wav,A5 A5 A5 A5,<|MIDI|> C#4 C1 A#3 G5 A4 <|/MIDI|>
MIDI2WAV/random_notes_604.wav,A5 A5 A5 A5,<|MIDI|> C5 G1 A#7 G7 E4 <|/MIDI|>
MIDI2WAV/random_notes_605.wav,A5 A5 A5 A5,<|MIDI|> E2 F#7 C7 G5 C#2 <|/MIDI|>
MIDI2WAV/random_notes_606.wav,A5 A5 A5 A5,<|MIDI|> F#4 B2 A#6 D6 B4 <|/MIDI|>
MIDI2WAV/random_notes_607.wav,A5 A5 A5 A5,<|MIDI|> A#1 D7 B5 A#7 D2 <|/MIDI|>
MIDI2WAV/random_notes_608.wav,A5 A5 A5 A5,<|MIDI|> D6 G#7 A7 F6 B6 <|/MIDI|>
MIDI2WAV/random_notes_609.wav,A5 A5 A5 A5,<|MIDI|> G#2 B3 G#3 F3 G2 <|/MIDI|>
MIDI2WAV/random_notes_610.wav,A5 A5 A5 A5,<|MIDI|> D#5 C4 E7 G#2 C5 <|/MIDI|>
MIDI2WAV/random_notes_611.wav,A5 A5 A5 A5,<|MIDI|> A5 E5 D#5 G1 C5 <|/MIDI|>
MIDI2WAV/random_notes_612.wav,A5 A5 A5 A5,<|MIDI|> B7 D#6 B1 F#2 F#2 <|/MIDI|>
MIDI2WAV/random_notes_613.wav,A5 A5 A5 A5,<|MIDI|> D6 E4 D3 D#7 C#5 <|/MIDI|>
MIDI2WAV/random_notes_614.wav,A5 A5 A5 A6,<|MIDI|> C#6 B7 G#1 C#1 C#6 <|/MIDI|>
MIDI2WAV/random_notes_615.wav,A5 A5 A5 A5,<|MIDI|> A#0 G6 F3 G#6 G#5 <|/MIDI|>
MIDI2WAV/random_notes_616.wav,A5 A5 A5 A5,<|MIDI|> F5 F3 F#5 F3 C#7 <|/MIDI|>
MIDI2WAV/random_notes_617.wav,A5 A5 A5 A5,<|MIDI|> G7 D#4 E5 B2 C#5 <|/MIDI|>
MIDI2WAV/random_notes_618.wav,A5 A5 A5 A5,<|MIDI|> D#5 G#5 G6 D#4 F#6 <|/MIDI|>
MIDI2WAV/random_notes_619.wav,A5 A5 A5 A5,<|MIDI|> F#4 G#3 D#2 F#7 D3 <|/MIDI|>
MIDI2WAV/random_notes_620.wav,A5 A5 A5 A5,<|MIDI|> A3 C#3 F5 G#7 E7 <|/MIDI|>
MIDI2WAV/random_notes_621.wav,A1 A1 A5 A5,<|MIDI|> F#7 A0 B1 A#3 A4 <|/MIDI|>
MIDI2WAV/random_notes_622.wav,A5 A5 A5 A5,<|MIDI|> B6 E5 C4 D#1 A2 <|/MIDI|>
MIDI2WAV/random_notes_623.wav,A5 A5 A5 A5,<|MIDI|> A#2 F#4 F6 G4 B5 <|/MIDI|>
MIDI2WAV/random_notes_624.wav,A5 A5 A5 A5,<|MIDI|> G#3 A#5 F1 B6 D4 <|/MIDI|>
MIDI2WAV/random_notes_625.wav,A5 A5 A5 A5,<|MIDI|> G6 C2 F7 A4 B1 <|/MIDI|>
MIDI2WAV/random_notes_626.wav,A5 A5 A5 A5,<|MIDI|> D#1 A#0 G7 B7 C#6 <|/MIDI|>
MIDI2WAV/random_notes_627.wav,A5 A5 A5 A5,<|MIDI|> F3 C5 A#6 F#3 G4 <|/MIDI|>
MIDI2WAV/random_notes_628.wav,A5 A5 A5 A5,<|MIDI|> A3 F#7 A#6 F2 C#5 <|/MIDI|>
MIDI2WAV/random_notes_629.wav,A5 A5 A5 A5,<|MIDI|> D#2 F#3 F#5 C#3 F7 <|/MIDI|>
MIDI2WAV/random_notes_630.wav,A5 A5 A5 A5,<|MIDI|> F3 A#3 G1 C#4 A#4 <|/MIDI|>
MIDI2WAV/random_notes_631.wav,A5 A5 A5 A5,<|MIDI|> D#5 F7 G5 A#2 C5 <|/MIDI|>
MIDI2WAV/random_notes_632.wav,A1 A1 A1 A2,<|MIDI|> G#1 E2 A#0 F#3 C#6 <|/MIDI|>
MIDI2WAV/random_notes_633.wav,A5 A5 A5 A5,<|MIDI|> C#3 C#6 D#1 F#1 C#6 <|/MIDI|>
MIDI2WAV/random_notes_634.wav,A5 A5 A5 A5,<|MIDI|> B7 D#5 C#5 B2 G1 <|/MIDI|>
